ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-03-26T16:39:08Z,jujurazz,ios,1880,US,166.172.188.145,unknown,Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin,Chris Tomlin & Friends,spotify:track:1k9dLBzwep1k1eGP0Ec8ZK,,,,fwdbtn,fwdbtn,True,True,False,1711471148,False
2024-03-26T16:39:09Z,jujurazz,ios,580,US,166.172.188.145,unknown,5 Leaf Clover,Luke Combs,Gettin' Old,spotify:track:52ChYmfu792MW2Ezv0whpk,,,,fwdbtn,fwdbtn,True,True,False,1711471150,False
2024-03-26T16:39:29Z,jujurazz,ios,19876,US,166.172.188.145,unknown,More Than Me,Ian Munsick,White Buffalo,spotify:track:6TJJNHvXSlYzGFSHC5MVha,,,,fwdbtn,fwdbtn,True,True,False,1711471151,False
2024-03-26T16:39:31Z,jujurazz,ios,1509,US,166.172.188.145,unknown,I Like The Sound Of That,Rascal Flatts,Rewind,spotify:track:5S5rw0WLVCAux5B5bWCehK,,,,fwdbtn,fwdbtn,True,True,False,1711471171,False
2024-03-26T16:42:25Z,jujurazz,ios,175226,US,166.172.188.145,unknown,Next Thing You Know,Jordan Davis,Bluebird Days,spotify:track:39OclE5hZematADrdfaWvE,,,,fwdbtn,trackdone,True,False,False,1711471172,False
2024-03-26T16:45:58Z,jujurazz,ios,214333,US,166.172.188.145,unknown,Sparrows And Lilies,Pat Barrett,Pat Barrett,spotify:track:5MQTn8l3zaKk74LeGDrGUl,,,,trackdone,trackdone,True,False,False,1711471345,False
2024-03-26T16:49:50Z,jujurazz,ios,233845,US,166.172.188.145,unknown,Oak Trees,Daniel Nunnelee,Oak Trees,spotify:track:5jRVWnBBqJ6eenFVbPdFrt,,,,trackdone,trackdone,True,False,False,1711471558,False
2024-03-26T16:50:02Z,jujurazz,ios,12006,US,166.172.188.145,unknown,Hey Girl,Anne Wilson,My Jesus,spotify:track:0VAzzX60usmbyVLsEnArRF,,,,trackdone,fwdbtn,True,True,False,1711471790,False
2024-03-26T16:50:14Z,jujurazz,ios,12561,US,166.172.188.145,unknown,More Hearts Than Mine,Ingrid Andress,Lady Like,spotify:track:60RFlt48hm0l4Fu0JoccOl,,,,fwdbtn,fwdbtn,True,True,False,1711471803,False
2024-03-26T16:50:16Z,jujurazz,ios,2113,US,166.172.188.145,unknown,Everything I Love,Morgan Wallen,One Thing At A Time,spotify:track:03fs6oV5JAlbytRYf3371S,,,,fwdbtn,fwdbtn,True,True,False,1711471816,False
2024-03-26T16:50:31Z,jujurazz,ios,13235,US,166.172.188.145,unknown,Look What God Gave Her,Thomas Rhett,Center Point Road,spotify:track:2KqJC0koTBUyDlsMt5ok1V,,,,fwdbtn,fwdbtn,True,True,False,1711471818,False
2024-03-26T16:53:42Z,jujurazz,ios,192800,US,166.172.188.145,unknown,Why Don't We Just Dance,Josh Turner,Haywire,spotify:track:2p07VcUwRZ5sru3mJ0JogS,,,,fwdbtn,trackdone,True,False,False,1711471832,False
2024-03-26T16:57:12Z,jujurazz,ios,211413,US,166.172.188.145,unknown,The Painter,Cody Johnson,Leather,spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK,,,,trackdone,trackdone,True,False,False,1711472022,False
2024-03-26T17:01:21Z,jujurazz,ios,249872,US,166.172.188.145,unknown,Russell County Line,49 Winchester,Fortune Favors the Bold,spotify:track:68i0Y8xMaYxLHSeUu4uWtA,,,,trackdone,trackdone,True,False,False,1711472232,False
2024-03-26T17:01:28Z,jujurazz,ios,7586,US,166.172.188.144,unknown,Everybody Talks To God,Aaron Lewis,Frayed At Both Ends,spotify:track:4nQ4Ea34XihpPFnJeyoOZ9,,,,trackdone,unexpected-exit-while-paused,True,False,False,1711472481,False
2024-03-26T20:58:03Z,jujurazz,ios,998,US,166.172.188.144,unknown,Broken Halos,Chris Stapleton,From A Room: Volume 1,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,,,,fwdbtn,fwdbtn,True,True,False,1711486683,False
2024-03-26T20:58:05Z,jujurazz,ios,928,US,166.172.188.144,unknown,Way Home,Tyler Hubbard,Tyler Hubbard,spotify:track:67DhOxnPK9pYs3oLjVbANe,,,,fwdbtn,fwdbtn,True,True,False,1711486684,False
2024-03-26T21:01:32Z,jujurazz,ios,208213,US,166.172.188.144,unknown,Whatever It Is,Zac Brown Band,The Foundation,spotify:track:33kKQSeqM2ecEcKF0LNSRT,,,,fwdbtn,trackdone,True,False,False,1711486686,False
2024-03-26T21:04:14Z,jujurazz,ios,163031,US,166.172.188.144,unknown,Sun to Me,Zach Bryan,American Heartbreak,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,,,,trackdone,trackdone,True,False,False,1711486891,False
2024-03-26T21:08:11Z,jujurazz,ios,238400,US,166.172.188.144,unknown,Made For You,Jake Owen,Greetings From...Jake,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,,,,trackdone,trackdone,True,False,False,1711487053,False
2024-03-26T21:10:49Z,jujurazz,ios,141120,US,166.172.188.144,unknown,When The Roll Is Called Up Yonder,Alan Jackson,Precious Memories: Vol. II,spotify:track:2Z1q5K0K0t6FcY0vDfJN5Z,,,,trackdone,trackdone,True,False,False,1711487290,False
2024-03-26T21:11:27Z,jujurazz,ios,38609,US,166.172.188.144,unknown,Somebody’s Problem,Morgan Wallen,Dangerous: The Double Album,spotify:track:42lqBjPYlmL1EXpMDXvhSN,,,,trackdone,fwdbtn,True,True,False,1711487448,False
2024-03-26T21:11:44Z,jujurazz,ios,16811,US,166.172.188.144,unknown,Fire Away,Chris Stapleton,Traveller,spotify:track:5j4hSQH0KaAc8f6cimnXIT,,,,fwdbtn,fwdbtn,True,True,False,1711487488,False
2024-03-26T21:11:45Z,jujurazz,ios,812,US,166.172.188.144,unknown,A Simple Song,Chris Stapleton,From A Room: Volume 2,spotify:track:1XXl9pl7ObojHbyJetY75n,,,,fwdbtn,fwdbtn,True,True,False,1711487505,False
2024-03-26T21:11:47Z,jujurazz,ios,2136,US,166.172.188.144,unknown,Whitehouse Road (OurVinyl Sessions),Tyler Childers,Tyler Childers | OurVinyl Sessions,spotify:track:3BCsNM2w6HcCbrVWlhjTpk,,,,fwdbtn,fwdbtn,True,True,False,1711487505,False
2024-03-26T21:11:48Z,jujurazz,ios,928,US,166.172.188.144,unknown,Starting Over,Chris Stapleton,Starting Over,spotify:track:3K07bGe8iljQ3mOKArHLDo,,,,fwdbtn,fwdbtn,True,True,False,1711487507,False
2024-03-26T21:15:04Z,jujurazz,ios,196493,US,166.172.188.144,unknown,Cavalry,Watchhouse,This Side of Jordan,spotify:track:3gBCDuoNqvJrBxphIAbxtz,,,,fwdbtn,trackdone,True,False,False,1711487508,False
2024-03-26T22:29:31Z,jujurazz,ios,23274,US,166.172.188.128,unknown,Daylight,Watchhouse,Such Jubilee,spotify:track:5BlGmys9VqmHZbf7eswxG1,,,,trackdone,fwdbtn,True,True,False,1711487702,False
2024-03-26T22:29:32Z,jujurazz,ios,1230,US,166.172.188.128,unknown,Play Me a Hank Song,Tyler Childers,Bottles and Bibles,spotify:track:3N9TNua9TzoyeVukrTBFZv,,,,fwdbtn,fwdbtn,True,True,False,1711492171,False
2024-03-26T22:41:00Z,jujurazz,ios,239533,US,166.172.188.128,unknown,Where the Wild Things Are,Luke Combs,Gettin' Old,spotify:track:0eBFgRxyVSeuT4iyrbukdn,,,,fwdbtn,trackdone,True,False,False,1711492173,False
2024-03-26T22:41:45Z,jujurazz,ios,45379,US,166.172.188.128,unknown,Rock Salt and Nails (Live),Tyler Childers,Live on Red Barn Radio I & II,spotify:track:20dkebBtPR4AJ8vVos41Gw,,,,trackdone,endplay,True,True,False,1711492858,False
2024-03-26T22:45:35Z,jujurazz,ios,231360,US,166.172.188.128,unknown,People Are Crazy,Billy Currington,Little Bit Of Everything,spotify:track:5JnLiuMgRAWoHYOhatFP3s,,,,playbtn,trackdone,True,False,False,1711492905,False
2024-03-26T22:49:56Z,jujurazz,ios,262266,US,166.172.188.128,unknown,Everlasting God,Chris Tomlin,See The Morning,spotify:track:1cUyNauQChHpZm4RIe2Yuy,,,,trackdone,trackdone,True,False,False,1711493133,False
2024-03-26T22:53:09Z,jujurazz,ios,194826,US,166.172.188.128,unknown,Play Something Country,Brooks & Dunn,Hillbilly Deluxe,spotify:track:0SineTesaejYlgW5pwLo10,,,,trackdone,trackdone,True,False,False,1711493394,False
2024-03-26T22:57:40Z,jujurazz,ios,272346,US,166.172.188.128,unknown,Boondocks,Little Big Town,The Road To Here,spotify:track:3duP6mBVDsHM8ioN7o7dAK,,,,trackdone,trackdone,True,False,False,1711493588,False
2024-03-26T23:01:07Z,jujurazz,ios,208608,US,166.172.188.128,unknown,Mr. Mom,Lonestar,Let's Be Us Again,spotify:track:0jSIovJtKxEXH6vI4oRx7I,,,,trackdone,trackdone,True,False,False,1711493859,False
2024-03-26T23:04:13Z,jujurazz,ios,187373,US,166.172.188.128,unknown,I'm A Survivor,Reba McEntire,Greatest Hits Volume III - I'm A Survivor,spotify:track:7DNp5wliOrg01iwvUnL3Tn,,,,trackdone,trackdone,True,False,False,1711494066,False
2024-03-26T23:09:35Z,jujurazz,ios,323040,US,166.172.188.128,unknown,Somebody Like You,Keith Urban,Golden Road,spotify:track:0b9djfiuDIMw1zKH6gV74g,,,,trackdone,trackdone,True,False,False,1711494252,False
2024-03-26T23:09:46Z,jujurazz,ios,11737,US,166.172.188.128,unknown,How Deep The Father's Love For Us,Selah,You Deliver Me,spotify:track:3kCNLcSSrtevQDAQfaWcTO,,,,trackdone,fwdbtn,True,True,False,1711494573,False
2024-03-26T23:13:15Z,jujurazz,ios,209320,US,166.172.188.128,unknown,Give It Away,George Strait,It Just Comes Natural,spotify:track:1qHRFZE8qykNXYZadzmi1m,,,,fwdbtn,trackdone,True,False,False,1711494586,False
2024-03-26T23:16:30Z,jujurazz,ios,196933,US,166.172.188.128,unknown,'Tis So Sweet To Trust In Jesus,Casting Crowns,Glorious Day: Hymns of Faith,spotify:track:68QjFdBRwqWSgfxRnEu9SZ,,,,trackdone,trackdone,True,False,False,1711494793,False
2024-03-26T23:20:23Z,jujurazz,ios,234640,US,166.172.188.128,unknown,Just Got Started Lovin' You,James Otto,Sunset Man,spotify:track:4b0XF7CDpJEBAdVHMw7amV,,,,trackdone,trackdone,True,False,False,1711494989,False
2024-03-26T23:21:25Z,jujurazz,ios,62597,US,166.172.188.128,unknown,Amazing Grace (My Chains Are Gone),Chris Tomlin,Double Take - Chris Tomlin,spotify:track:5W9Al2ewPfzbWHOV2BAtBR,,,,trackdone,fwdbtn,True,True,False,1711495222,False
2024-03-26T23:23:04Z,jujurazz,ios,99102,US,166.172.188.128,unknown,International Harvester,Craig Morgan,Little Bit Of Life,spotify:track:43Z2NVNkX2TuDymLQ89pI2,,,,fwdbtn,fwdbtn,True,True,False,1711495285,False
2024-03-26T23:26:43Z,jujurazz,ios,219413,US,166.172.188.128,unknown,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,Version,spotify:track:6kopmMZiyLmw7h66uXcXR7,,,,fwdbtn,trackdone,True,False,False,1711495385,False
2024-03-26T23:30:03Z,jujurazz,ios,201240,US,166.172.188.128,unknown,Three Wooden Crosses,Randy Travis,Rise and Shine,spotify:track:0riGx0wA6jMQsFmgdOUgcH,,,,trackdone,trackdone,True,False,False,1711495601,False
2024-03-26T23:33:58Z,jujurazz,ios,236626,US,166.172.188.128,unknown,The House That Built Me,Miranda Lambert,Revolution,spotify:track:02eD9ymfJOJOhM97HYp5R9,,,,trackdone,trackdone,True,False,False,1711495801,False
2024-03-26T23:38:47Z,jujurazz,ios,290560,US,166.172.188.128,unknown,When the Sun Goes Down,Kenny Chesney,When The Sun Goes Down,spotify:track:5vLonpxn4VN0A8GtQOBSG0,,,,trackdone,trackdone,True,False,False,1711496036,False
2024-03-27T00:00:47Z,jujurazz,ios,305426,US,166.172.188.163,unknown,How Great Is Our God,Chris Tomlin,How Great Is Our God: The Essential Collection,spotify:track:0jOSpB2zK2O0SNxj8ZT5lp,,,,trackdone,trackdone,True,False,False,1711496326,False
2024-03-27T00:04:00Z,jujurazz,ios,195146,US,166.172.188.163,unknown,Under the Sea,Samuel E. Wright,The Little Mermaid Special Edition,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,,,,trackdone,trackdone,True,False,False,1711497646,False
2024-03-27T00:07:47Z,jujurazz,ios,228000,US,166.172.188.163,unknown,Beautiful Mess,Diamond Rio,Completely,spotify:track:19QT1L9qUNKHYNbYqawaX8,,,,trackdone,trackdone,True,False,False,1711497840,False
2024-03-27T00:11:37Z,jujurazz,ios,231920,US,166.172.188.163,unknown,Alright,Darius Rucker,Learn To Live,spotify:track:5JlH51YDYsGj2dyEJKKjcN,,,,trackdone,trackdone,True,False,False,1711498066,False
2024-03-27T01:44:46Z,jujurazz,ios,138295,US,65.33.28.223,unknown,Redneck Yacht Club,Craig Morgan,My Kind Of Livin',spotify:track:19TKY0KksXTyTGhAImxwQ1,,,,trackdone,endplay,True,True,False,1711498297,False
2024-03-27T01:48:25Z,jujurazz,ios,219573,US,65.33.28.223,unknown,Better Together,Luke Combs,What You See Is What You Get,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,,,,clickrow,trackdone,True,False,False,1711503887,False
2024-03-27T01:51:32Z,jujurazz,ios,188706,US,65.33.28.223,unknown,Hey Girl,Anne Wilson,My Jesus,spotify:track:0VAzzX60usmbyVLsEnArRF,,,,trackdone,trackdone,True,False,False,1711504104,False
2024-03-27T01:53:52Z,jujurazz,ios,141120,US,65.33.28.223,unknown,When The Roll Is Called Up Yonder,Alan Jackson,Precious Memories: Vol. II,spotify:track:2Z1q5K0K0t6FcY0vDfJN5Z,,,,trackdone,trackdone,True,False,False,1711504291,False
2024-03-27T01:57:22Z,jujurazz,ios,211739,US,65.33.28.223,unknown,Oklahoma Smokeshow,Zach Bryan,Summertime Blues,spotify:track:0OWhKvvsHptt6vnnNUSM9a,,,,trackdone,trackdone,True,False,False,1711504431,False
2024-03-27T02:00:12Z,jujurazz,ios,171692,US,65.33.28.223,unknown,Heading South,Zach Bryan,Heading South,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,,,,trackdone,trackdone,True,False,False,1711504641,False
2024-03-27T02:04:15Z,jujurazz,ios,244333,US,65.33.28.223,unknown,Fire Away,Chris Stapleton,Traveller,spotify:track:5j4hSQH0KaAc8f6cimnXIT,,,,trackdone,trackdone,True,False,False,1711504812,False
2024-03-27T02:07:15Z,jujurazz,ios,180906,US,65.33.28.223,unknown,Broken Halos,Chris Stapleton,From A Room: Volume 1,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,,,,trackdone,trackdone,True,False,False,1711505055,False
2024-03-27T02:10:28Z,jujurazz,ios,194813,US,65.33.28.223,unknown,Rock Salt and Nails (Live),Tyler Childers,Live on Red Barn Radio I & II,spotify:track:20dkebBtPR4AJ8vVos41Gw,,,,trackdone,trackdone,True,False,False,1711505234,False
2024-03-27T03:44:51Z,jujurazz,ios,152407,US,166.172.188.182,unknown,Whitehouse Road (OurVinyl Sessions),Tyler Childers,Tyler Childers | OurVinyl Sessions,spotify:track:3BCsNM2w6HcCbrVWlhjTpk,,,,trackdone,logout,True,False,False,1711505427,False
2024-03-27T16:38:56Z,jujurazz,ios,117725,US,166.172.188.182,unknown,Made For You,Jake Owen,Greetings From...Jake,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,,,,fwdbtn,logout,True,False,False,1711557418,False
2024-03-27T16:39:05Z,jujurazz,ios,1346,US,166.172.188.182,unknown,Bless The Broken Road,Rascal Flatts,Feels Like Today,spotify:track:4YjjNHtEsTX6Af4mCTupT5,,,,fwdbtn,fwdbtn,True,True,False,1711557544,False
2024-03-27T16:41:52Z,jujurazz,ios,168190,US,166.172.188.182,unknown,Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin,Chris Tomlin & Friends,spotify:track:1k9dLBzwep1k1eGP0Ec8ZK,,,,fwdbtn,trackdone,True,False,False,1711557545,False
2024-03-27T16:41:52Z,jujurazz,ios,0,US,166.172.188.182,unknown,Somebody’s Problem,Morgan Wallen,Dangerous: The Double Album,spotify:track:42lqBjPYlmL1EXpMDXvhSN,,,,trackdone,endplay,True,True,False,1711557711,False
2024-03-27T16:43:13Z,jujurazz,ios,81966,US,166.172.188.182,unknown,Sun to Me,Zach Bryan,American Heartbreak,spotify:track:1SjsVdSXpwm1kTdYEHoPIT,,,,clickrow,endplay,True,True,False,1711557712,False
2024-03-27T16:47:22Z,jujurazz,ios,249600,US,166.172.188.182,unknown,Don't Stop Believin' (2022 Remaster),Journey,Escape,spotify:track:5RKQ5NdjSh2QzD4MaunT91,,,,clickrow,trackdone,True,False,False,1711557794,False
2024-03-27T16:52:42Z,jujurazz,ios,322548,US,166.172.188.182,unknown,Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,,,,trackdone,trackdone,True,False,False,1711558041,False
2024-03-27T16:57:28Z,jujurazz,ios,287306,US,166.172.188.182,unknown,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,,,,trackdone,trackdone,True,False,False,1711558362,False
2024-03-27T16:57:34Z,jujurazz,ios,5786,US,166.172.188.182,unknown,Hotel Room Service,Pitbull,Pitbull Starring In Rebelution,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,,,,trackdone,fwdbtn,True,True,False,1711558648,False
2024-03-27T16:57:37Z,jujurazz,ios,3366,US,166.172.188.182,unknown,Centerfield,John Fogerty,Centerfield – 25th Anniversary,spotify:track:38BgqHjoogBGBqdx14cV46,,,,fwdbtn,fwdbtn,True,True,False,1711558655,False
2024-03-27T17:01:15Z,jujurazz,ios,218960,US,166.172.188.182,unknown,Hurts So Good,John Mellencamp,American Fool,spotify:track:67eX1ovaHyVPUinMHeUtIM,,,,fwdbtn,trackdone,True,False,False,1711558658,False
2024-03-27T17:02:55Z,jujurazz,ios,97519,US,166.172.188.182,unknown,I Want Candy,Aaron Carter,Aaron's Party (Come Get It),spotify:track:7sruBwHu4S0DIo8RXKxsAY,,,,trackdone,fwdbtn,True,True,False,1711558875,False
2024-03-27T17:07:23Z,jujurazz,ios,269306,US,166.172.188.182,unknown,Good Vibrations,Marky Mark And The Funky Bunch,Music For The People,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,,,,fwdbtn,trackdone,True,False,False,1711558976,False
2024-03-27T17:07:52Z,jujurazz,ios,28434,US,166.172.188.182,unknown,Short Skirt / Long Jacket,CAKE,Comfort Eagle,spotify:track:3OOFEF20WqtsUPcRbPY3L7,,,,trackdone,fwdbtn,True,True,False,1711559243,False
2024-03-27T17:11:14Z,jujurazz,ios,203373,US,166.172.188.182,unknown,Achy Breaky Heart,Billy Ray Cyrus,Some Gave All,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,,,,fwdbtn,trackdone,True,False,False,1711559273,False
2024-03-27T17:14:55Z,jujurazz,ios,222933,US,166.172.188.182,unknown,Fuck You,CeeLo Green,The Lady Killer,spotify:track:4ycLiPVzE5KamivXrAzGFG,,,,trackdone,trackdone,True,False,False,1711559473,False
2024-03-27T17:18:20Z,jujurazz,ios,206586,US,166.172.188.182,unknown,Summertime,Kenny Chesney,The Road And The Radio,spotify:track:3cE5ltZFHmBpiS77itKaOM,,,,trackdone,trackdone,True,False,False,1711559695,False
2024-03-27T17:23:04Z,jujurazz,ios,284733,US,166.172.188.182,unknown,American Boy,Estelle,Shine,spotify:track:6etwirSInfuJrSOlogS6Sh,,,,trackdone,trackdone,True,False,False,1711559900,False
2024-03-27T17:26:26Z,jujurazz,ios,203573,US,166.172.188.182,unknown,Sweet Caroline,Neil Diamond,Sweet Caroline,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,,,,trackdone,trackdone,True,False,False,1711560183,False
2024-03-27T17:27:18Z,jujurazz,ios,52479,US,166.172.188.182,unknown,Damn I Wish I Was Your Lover,Sophie B. Hawkins,The Best Of Sophie B. Hawkins,spotify:track:0RmEn2jcbyrLV4em3bnDZJ,,,,trackdone,fwdbtn,True,True,False,1711560386,False
2024-03-27T17:31:47Z,jujurazz,ios,270506,US,166.172.188.182,unknown,Ms. Jackson,Outkast,Stankonia,spotify:track:0I3q5fE6wg7LIfHGngUTnV,,,,fwdbtn,trackdone,True,False,False,1711560439,False
2024-03-27T17:32:55Z,jujurazz,ios,68101,US,166.172.188.156,unknown,Miami,Will Smith,Big Willie Style,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,,,,trackdone,unexpected-exit-while-paused,True,False,False,1711560707,False
2024-03-27T19:48:19Z,jujurazz,ios,129412,US,166.172.188.156,unknown,Miami,Will Smith,Big Willie Style,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,,,,appload,trackdone,True,False,False,1711568767,False
2024-03-27T19:48:23Z,jujurazz,ios,4929,US,166.172.188.156,unknown,I'm On A Boat,The Lonely Island,Incredibad,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,,,,trackdone,fwdbtn,True,True,False,1711568898,False
2024-03-27T19:48:25Z,jujurazz,ios,1671,US,166.172.188.156,unknown,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,,,,fwdbtn,fwdbtn,True,True,False,1711568904,False
2024-03-27T19:52:59Z,jujurazz,ios,275533,US,166.172.188.156,unknown,How Will I Know,Whitney Houston,Whitney Houston,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,,,,fwdbtn,trackdone,True,False,False,1711568906,False
2024-03-27T19:56:19Z,jujurazz,ios,201106,US,166.172.188.156,unknown,Cherry Pie,Warrant,Cherry Pie (Expanded Edition),spotify:track:18ESXa5mEm1V4Pkt5GSXWx,,,,trackdone,trackdone,True,False,False,1711569178,False
2024-03-27T19:59:20Z,jujurazz,ios,182706,US,166.172.188.156,unknown,Honky Tonk Women,The Rolling Stones,Honky Tonk Women / You Can't Always Get What You Want,spotify:track:3fnPv1LRMxENr63afVhaz1,,,,trackdone,trackdone,True,False,False,1711569378,False
2024-03-27T20:02:19Z,jujurazz,ios,179946,US,166.172.188.156,unknown,Shake It,Metro Station,Metro Station,spotify:track:5619Ojc6t9evEEs3B7Drhe,,,,trackdone,trackdone,True,False,False,1711569559,False
2024-03-27T20:06:05Z,jujurazz,ios,228093,US,166.172.188.156,unknown,Rolling in the Deep,Adele,21,spotify:track:1c8gk2PeTE04A1pIDH9YMk,,,,trackdone,trackdone,True,False,False,1711569738,False
2024-03-27T20:06:11Z,jujurazz,ios,5680,US,166.172.188.156,unknown,Go To Church,Ice Cube,The Essentials,spotify:track:3Feec7M9kLXDHag4iZcBxU,,,,trackdone,fwdbtn,True,True,False,1711569965,False
2024-03-27T20:09:05Z,jujurazz,ios,175266,US,166.172.188.156,unknown,What I Like About You,The Romantics,The Romantics,spotify:track:4ebcE2SmkG7nplvzFAWRu7,,,,fwdbtn,trackdone,True,False,False,1711569971,False
2024-03-27T20:12:02Z,jujurazz,ios,178560,US,166.172.188.156,unknown,Treasure,Bruno Mars,Unorthodox Jukebox,spotify:track:55h7vJchibLdUkxdlX3fK7,,,,trackdone,trackdone,True,False,False,1711570144,False
2024-03-27T20:15:11Z,jujurazz,ios,190160,US,166.172.188.156,unknown,"Take Me Home, Country Roads - Original Version",John Denver,"Poems, Prayers and Promises",spotify:track:1YYhDizHx7PnDhAhko6cDS,,,,trackdone,trackdone,True,False,False,1711570321,False
2024-03-27T20:18:49Z,jujurazz,ios,219413,US,166.172.188.156,unknown,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,Version,spotify:track:6kopmMZiyLmw7h66uXcXR7,,,,trackdone,trackdone,True,False,False,1711570510,False
2024-03-27T20:22:38Z,jujurazz,ios,230400,US,166.172.188.156,unknown,Dancing Queen,ABBA,Arrival,spotify:track:0GjEhVFGZW8afUYGChu3Rr,,,,trackdone,trackdone,True,False,False,1711570728,False
2024-03-27T20:27:13Z,jujurazz,ios,276493,US,166.172.188.156,unknown,Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,,,,trackdone,trackdone,True,False,False,1711570957,False
2024-03-27T20:30:35Z,jujurazz,ios,204000,US,166.172.188.156,unknown,Beer For My Horses,Toby Keith,Unleashed,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,,,,trackdone,trackdone,True,False,False,1711571232,False
2024-03-27T20:32:13Z,jujurazz,ios,98261,US,166.172.188.156,unknown,Wild Thing,The Troggs,From Nowhere,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,,,,trackdone,fwdbtn,True,True,False,1711571435,False
2024-03-27T20:35:23Z,jujurazz,ios,190626,US,166.172.188.156,unknown,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,spotify:track:4o6BgsqLIBViaGVbx5rbRk,,,,fwdbtn,trackdone,True,False,False,1711571534,False
2024-03-27T20:39:48Z,jujurazz,ios,266080,US,166.172.188.156,unknown,Life Is A Highway,Tom Cochrane,Mad Mad World,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,,,,trackdone,trackdone,True,False,False,1711571722,False
2024-03-27T20:44:16Z,jujurazz,ios,269666,US,166.172.188.156,unknown,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,,,,trackdone,trackdone,True,False,False,1711571987,False
2024-03-27T21:38:38Z,jujurazz,ios,188960,US,166.172.188.183,unknown,Since U Been Gone,Kelly Clarkson,Breakaway,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,,,,trackdone,trackdone,True,False,False,1711572255,False
2024-03-27T21:41:59Z,jujurazz,ios,202906,US,166.172.188.183,unknown,Pocketful of Sunshine,Natasha Bedingfield,Pocketful Of Sunshine,spotify:track:1uigwk5hNV84zRd5YQQRTk,,,,trackdone,trackdone,True,False,False,1711575518,False
2024-03-27T21:50:56Z,jujurazz,ios,205560,US,166.172.188.164,unknown,03' Bonnie & Clyde,JAY-Z,The Blueprint 2: The Gift & The Curse,spotify:track:5ljCWsDlSyJ41kwqym2ORw,,,,trackdone,trackdone,True,False,False,1711575719,False
2024-03-27T21:54:44Z,jujurazz,ios,229573,US,166.172.188.164,unknown,E.T.,Katy Perry,Teenage Dream: The Complete Confection,spotify:track:1CUk09iecf4kLvLuhxerdS,,,,trackdone,trackdone,True,False,False,1711576261,False
2024-03-27T22:14:52Z,jujurazz,ios,283800,US,166.172.188.164,unknown,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping,spotify:track:7e89621JPkKaeDSTQ3avtg,,,,trackdone,trackdone,True,False,False,1711576489,False
2024-03-27T22:17:41Z,jujurazz,ios,170493,US,166.172.188.164,unknown,I'm Too Sexy,Right Said Fred,Up,spotify:track:2wmnubOPY1hyR4fSaZ9o1T,,,,trackdone,trackdone,True,False,False,1711577694,False
2024-03-27T22:21:14Z,jujurazz,ios,202066,US,166.172.188.164,unknown,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,,,,trackdone,trackdone,True,False,False,1711577863,False
